season,number_in_season,episode_id,character,sentence_count,image
13,6,275,Lisa,55,https://img.icons8.com/doodle/48/lisa-simpson.png
13,6,275,Marge,43,https://img.icons8.com/doodle/48/marge-simpson.png
13,6,275,Milhouse,4,https://img.icons8.com/doodle/48/milhouse-van-houten.png
13,6,275,Mr. Burns,13,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
13,6,275,Nelson,1,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
13,6,275,Patty,1,https://static.simpsonswiki.com/images/3/31/Tapped_Out_Patty_Sidebar.png
13,6,275,Ralph,1,https://img.icons8.com/doodle/48/ralf.png
13,6,275,Rev. Lovejoy,15,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Rev._Lovejoy_Sidebar.png
13,6,275,Sideshow Mel,1,https://static.simpsonswiki.com/images/6/6d/Tapped_Out_Sideshow_Mel_Icon.png
13,7,276,Bart,18,https://img.icons8.com/doodle/48/bart-simpson.png
13,7,276,Carl,1,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
13,7,276,Chief Wiggum,6,https://img.icons8.com/doodle/48/clancy-wiggum.png
13,7,276,Flanders,13,https://img.icons8.com/doodle/48/ned-flanders.png
13,7,276,Grampa,7,https://img.icons8.com/doodle/48/abraham-simpson.png
13,7,276,Groundskeeper Willie,1,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Chainsaw_Willie_Icon_-_Happy.png
13,7,276,Homer,59,https://img.icons8.com/doodle/48/homer-simpson.png
13,7,276,Krusty,1,https://img.icons8.com/doodle/48/krusty-the-clown.png
13,7,276,Lenny,2,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
13,7,276,Lisa,23,https://img.icons8.com/doodle/48/lisa-simpson.png
13,7,276,Marge,26,https://img.icons8.com/doodle/48/marge-simpson.png
13,7,276,Milhouse,1,https://img.icons8.com/doodle/48/milhouse-van-houten.png
13,7,276,Moe,2,https://img.icons8.com/doodle/48/bartender-mo.png
13,7,276,Mr. Burns,3,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
13,7,276,Nelson,1,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
13,7,276,Professor Frink,1,https://static.simpsonswiki.com/images/0/09/Tapped_Out_Professor_Frink_Icon_-_Deadpan.png
13,8,277,Apu,11,https://static.simpsonswiki.com/images/0/08/Tapped_Out_Apu_Icon_-_Happy.png
13,8,277,Bart,8,https://img.icons8.com/doodle/48/bart-simpson.png
13,8,277,Brockman,3,https://static.simpsonswiki.com/images/3/35/Tapped_Out_Brockman_Sidebar.png
13,8,277,Carl,3,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
13,8,277,Chief Wiggum,8,https://img.icons8.com/doodle/48/clancy-wiggum.png
13,8,277,Cletus,3,https://static.simpsonswiki.com/images/a/a0/Tapped_Out_Cletus_Icon_-_Smiling.png
13,8,277,Comic Book Guy,1,https://static.simpsonswiki.com/images/a/a9/Tapped_Out_Comic_Book_Guy_Icon.png
13,8,277,Dr. Hibbert,3,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
13,8,277,Groundskeeper Willie,1,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Chainsaw_Willie_Icon_-_Happy.png
13,8,277,Homer,64,https://img.icons8.com/doodle/48/homer-simpson.png
13,8,277,Jimbo,3,https://static.simpsonswiki.com/images/f/f3/Tapped_Out_Jimbo_Icon.png
13,8,277,Krusty,1,https://img.icons8.com/doodle/48/krusty-the-clown.png
13,8,277,Lenny,4,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
13,8,277,Lisa,11,https://img.icons8.com/doodle/48/lisa-simpson.png
13,8,277,Lou,1,https://static.simpsonswiki.com/images/c/cf/Tapped_Out_Lou_Icon.png
13,8,277,Marge,44,https://img.icons8.com/doodle/48/marge-simpson.png
13,8,277,Mayor Quimby,1,https://static.simpsonswiki.com/images/e/e3/Tapped_Out_Quimby_Icon.png
13,8,277,Moe,5,https://img.icons8.com/doodle/48/bartender-mo.png
13,8,277,Mr. Burns,4,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
13,8,277,Nelson,1,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
13,8,277,Professor Frink,2,https://static.simpsonswiki.com/images/0/09/Tapped_Out_Professor_Frink_Icon_-_Deadpan.png
13,8,277,Ralph,2,https://img.icons8.com/doodle/48/ralf.png
13,8,277,Sideshow Mel,1,https://static.simpsonswiki.com/images/6/6d/Tapped_Out_Sideshow_Mel_Icon.png
13,9,278,Apu,1,https://static.simpsonswiki.com/images/0/08/Tapped_Out_Apu_Icon_-_Happy.png
13,9,278,Bart,10,https://img.icons8.com/doodle/48/bart-simpson.png
13,9,278,Carl,3,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
13,9,278,Cletus,1,https://static.simpsonswiki.com/images/a/a0/Tapped_Out_Cletus_Icon_-_Smiling.png
13,9,278,Dr. Hibbert,6,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
13,9,278,Duffman,5,https://static.simpsonswiki.com/images/1/18/Tapped_Out_Duffman_Icon.png
13,9,278,Grampa,2,https://img.icons8.com/doodle/48/abraham-simpson.png
13,9,278,Homer,53,https://img.icons8.com/doodle/48/homer-simpson.png
13,9,278,Lenny,5,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
13,9,278,Lisa,15,https://img.icons8.com/doodle/48/lisa-simpson.png
13,9,278,Marge,44,https://img.icons8.com/doodle/48/marge-simpson.png
13,9,278,Mayor Quimby,1,https://static.simpsonswiki.com/images/e/e3/Tapped_Out_Quimby_Icon.png
13,9,278,Milhouse,3,https://img.icons8.com/doodle/48/milhouse-van-houten.png
13,9,278,Moe,6,https://img.icons8.com/doodle/48/bartender-mo.png
13,9,278,Mr. Burns,2,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
13,9,278,Otto,4,https://static.simpsonswiki.com/images/4/48/Tapped_Out_Conductor_Otto_Sidebar.png
13,9,278,Patty,1,https://static.simpsonswiki.com/images/3/31/Tapped_Out_Patty_Sidebar.png
13,9,278,Rev. Lovejoy,1,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Rev._Lovejoy_Sidebar.png
13,9,278,Smithers,1,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
13,10,279,Bart,6,https://img.icons8.com/doodle/48/bart-simpson.png
13,10,279,Brockman,1,https://static.simpsonswiki.com/images/3/35/Tapped_Out_Brockman_Sidebar.png
13,10,279,Carl,4,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
13,10,279,Chief Wiggum,2,https://img.icons8.com/doodle/48/clancy-wiggum.png
13,10,279,Comic Book Guy,1,https://static.simpsonswiki.com/images/a/a9/Tapped_Out_Comic_Book_Guy_Icon.png
13,10,279,Dr. Hibbert,3,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
13,10,279,Grampa,1,https://img.icons8.com/doodle/48/abraham-simpson.png
13,10,279,Homer,49,https://img.icons8.com/doodle/48/homer-simpson.png
13,10,279,Lenny,13,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
13,10,279,Lisa,8,https://img.icons8.com/doodle/48/lisa-simpson.png
13,10,279,Marge,54,https://img.icons8.com/doodle/48/marge-simpson.png
13,10,279,Milhouse,3,https://img.icons8.com/doodle/48/milhouse-van-houten.png
13,10,279,Moe,3,https://img.icons8.com/doodle/48/bartender-mo.png
13,10,279,Patty,10,https://static.simpsonswiki.com/images/3/31/Tapped_Out_Patty_Sidebar.png
13,10,279,Selma,5,https://static.simpsonswiki.com/images/8/8f/Tapped_Out_Selma_Icon.png
13,11,280,Agnes Skinner,1,https://static.simpsonswiki.com/images/b/b1/Tapped_Out_Agnes_Sidebar.png
13,11,280,Bart,52,https://img.icons8.com/doodle/48/bart-simpson.png
13,11,280,Carl,4,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
13,11,280,Chief Wiggum,3,https://img.icons8.com/doodle/48/clancy-wiggum.png
13,11,280,Cletus,1,https://static.simpsonswiki.com/images/a/a0/Tapped_Out_Cletus_Icon_-_Smiling.png
13,11,280,Flanders,1,https://img.icons8.com/doodle/48/ned-flanders.png
13,11,280,Groundskeeper Willie,2,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Chainsaw_Willie_Icon_-_Happy.png
13,11,280,Homer,34,https://img.icons8.com/doodle/48/homer-simpson.png
13,11,280,Krusty,2,https://img.icons8.com/doodle/48/krusty-the-clown.png
13,11,280,Lenny,3,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
13,11,280,Lisa,20,https://img.icons8.com/doodle/48/lisa-simpson.png
13,11,280,Lou,1,https://static.simpsonswiki.com/images/c/cf/Tapped_Out_Lou_Icon.png
13,11,280,Marge,12,https://img.icons8.com/doodle/48/marge-simpson.png
13,11,280,Milhouse,18,https://img.icons8.com/doodle/48/milhouse-van-houten.png
13,11,280,Moe,2,https://img.icons8.com/doodle/48/bartender-mo.png
13,11,280,Nelson,1,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
13,12,281,Apu,2,https://static.simpsonswiki.com/images/0/08/Tapped_Out_Apu_Icon_-_Happy.png
13,12,281,Bart,52,https://img.icons8.com/doodle/48/bart-simpson.png
13,12,281,Brockman,3,https://static.simpsonswiki.com/images/3/35/Tapped_Out_Brockman_Sidebar.png
13,12,281,Chief Wiggum,2,https://img.icons8.com/doodle/48/clancy-wiggum.png
13,12,281,Grampa,5,https://img.icons8.com/doodle/48/abraham-simpson.png
13,12,281,Homer,35,https://img.icons8.com/doodle/48/homer-simpson.png
13,12,281,Krusty,15,https://img.icons8.com/doodle/48/krusty-the-clown.png
13,12,281,Lisa,15,https://img.icons8.com/doodle/48/lisa-simpson.png
13,12,281,Lou,1,https://static.simpsonswiki.com/images/c/cf/Tapped_Out_Lou_Icon.png
13,12,281,Marge,17,https://img.icons8.com/doodle/48/marge-simpson.png
13,12,281,Martin Prince,1,https://static.simpsonswiki.com/images/d/da/Tapped_Out_Martin_Icon.png
13,12,281,Milhouse,7,https://img.icons8.com/doodle/48/milhouse-van-houten.png
13,12,281,Nelson,3,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
13,12,281,Ralph,3,https://img.icons8.com/doodle/48/ralf.png
13,12,281,Sideshow Mel,2,https://static.simpsonswiki.com/images/6/6d/Tapped_Out_Sideshow_Mel_Icon.png
13,13,282,Apu,6,https://static.simpsonswiki.com/images/0/08/Tapped_Out_Apu_Icon_-_Happy.png
13,13,282,Bart,14,https://img.icons8.com/doodle/48/bart-simpson.png
13,13,282,Chief Wiggum,5,https://img.icons8.com/doodle/48/clancy-wiggum.png
13,13,282,Flanders,1,https://img.icons8.com/doodle/48/ned-flanders.png
13,13,282,Grampa,95,https://img.icons8.com/doodle/48/abraham-simpson.png
13,13,282,Homer,38,https://img.icons8.com/doodle/48/homer-simpson.png
13,13,282,Lisa,15,https://img.icons8.com/doodle/48/lisa-simpson.png
13,13,282,Lou,1,https://static.simpsonswiki.com/images/c/cf/Tapped_Out_Lou_Icon.png
13,13,282,Marge,22,https://img.icons8.com/doodle/48/marge-simpson.png
13,13,282,Patty,3,https://static.simpsonswiki.com/images/3/31/Tapped_Out_Patty_Sidebar.png
13,13,282,Selma,2,https://static.simpsonswiki.com/images/8/8f/Tapped_Out_Selma_Icon.png
13,14,283,Agnes Skinner,1,https://static.simpsonswiki.com/images/b/b1/Tapped_Out_Agnes_Sidebar.png
13,14,283,Apu,1,https://static.simpsonswiki.com/images/0/08/Tapped_Out_Apu_Icon_-_Happy.png
13,14,283,Barney,2,https://img.icons8.com/doodle/48/barney-gumble.png
13,14,283,Bart,28,https://img.icons8.com/doodle/48/bart-simpson.png
13,14,283,Carl,3,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
13,14,283,Chief Wiggum,8,https://img.icons8.com/doodle/48/clancy-wiggum.png
13,14,283,Flanders,5,https://img.icons8.com/doodle/48/ned-flanders.png
13,14,283,Groundskeeper Willie,2,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Chainsaw_Willie_Icon_-_Happy.png
13,14,283,Homer,46,https://img.icons8.com/doodle/48/homer-simpson.png
13,14,283,Krusty,8,https://img.icons8.com/doodle/48/krusty-the-clown.png
13,14,283,Lenny,8,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
13,14,283,Lisa,28,https://img.icons8.com/doodle/48/lisa-simpson.png
13,14,283,Lou,3,https://static.simpsonswiki.com/images/c/cf/Tapped_Out_Lou_Icon.png
13,14,283,Marge,22,https://img.icons8.com/doodle/48/marge-simpson.png
13,14,283,Mayor Quimby,5,https://static.simpsonswiki.com/images/e/e3/Tapped_Out_Quimby_Icon.png
13,14,283,Milhouse,6,https://img.icons8.com/doodle/48/milhouse-van-houten.png
13,14,283,Moe,18,https://img.icons8.com/doodle/48/bartender-mo.png
13,14,283,Professor Frink,1,https://static.simpsonswiki.com/images/0/09/Tapped_Out_Professor_Frink_Icon_-_Deadpan.png
13,14,283,Ralph,4,https://img.icons8.com/doodle/48/ralf.png
13,14,283,Rev. Lovejoy,1,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Rev._Lovejoy_Sidebar.png
13,14,283,Sideshow Mel,1,https://static.simpsonswiki.com/images/6/6d/Tapped_Out_Sideshow_Mel_Icon.png
13,15,284,Bart,23,https://img.icons8.com/doodle/48/bart-simpson.png
13,15,284,Homer,62,https://img.icons8.com/doodle/48/homer-simpson.png
13,15,284,Lenny,2,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
13,15,284,Lisa,30,https://img.icons8.com/doodle/48/lisa-simpson.png
13,15,284,Marge,33,https://img.icons8.com/doodle/48/marge-simpson.png
13,15,284,Patty,2,https://static.simpsonswiki.com/images/3/31/Tapped_Out_Patty_Sidebar.png
13,16,285,Bart,3,https://img.icons8.com/doodle/48/bart-simpson.png
13,16,285,Brockman,1,https://static.simpsonswiki.com/images/3/35/Tapped_Out_Brockman_Sidebar.png
13,16,285,Carl,2,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
13,16,285,Chief Wiggum,4,https://img.icons8.com/doodle/48/clancy-wiggum.png
13,16,285,Dr. Hibbert,7,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
13,16,285,Flanders,10,https://img.icons8.com/doodle/48/ned-flanders.png
13,16,285,Homer,90,https://img.icons8.com/doodle/48/homer-simpson.png
13,16,285,Lenny,3,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
13,16,285,Lisa,7,https://img.icons8.com/doodle/48/lisa-simpson.png
13,16,285,Marge,28,https://img.icons8.com/doodle/48/marge-simpson.png
13,16,285,Moe,8,https://img.icons8.com/doodle/48/bartender-mo.png
13,16,285,Mr. Burns,23,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
13,16,285,Otto,9,https://static.simpsonswiki.com/images/4/48/Tapped_Out_Conductor_Otto_Sidebar.png
13,16,285,Smithers,11,https://static.simpsonswiki.com/images/3/3a/Tapped_Out_Smithers_Icon.png
13,17,286,Agnes Skinner,2,https://static.simpsonswiki.com/images/b/b1/Tapped_Out_Agnes_Sidebar.png
13,17,286,Bart,5,https://img.icons8.com/doodle/48/bart-simpson.png
13,17,286,Carl,1,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
13,17,286,Chief Wiggum,8,https://img.icons8.com/doodle/48/clancy-wiggum.png
13,17,286,Dr. Hibbert,1,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
13,17,286,Flanders,9,https://img.icons8.com/doodle/48/ned-flanders.png
13,17,286,Grampa,4,https://img.icons8.com/doodle/48/abraham-simpson.png
13,17,286,Homer,19,https://img.icons8.com/doodle/48/homer-simpson.png
13,17,286,Krusty,15,https://img.icons8.com/doodle/48/krusty-the-clown.png
13,17,286,Lisa,8,https://img.icons8.com/doodle/48/lisa-simpson.png
13,17,286,Marge,4,https://img.icons8.com/doodle/48/marge-simpson.png
13,17,286,Moe,4,https://img.icons8.com/doodle/48/bartender-mo.png
13,17,286,Mr. Burns,6,https://img.icons8.com/doodle/48/charles-montgomery-burns.png
13,17,286,Nelson,3,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
13,17,286,Rev. Lovejoy,4,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Rev._Lovejoy_Sidebar.png
13,17,286,Sideshow Mel,1,https://static.simpsonswiki.com/images/6/6d/Tapped_Out_Sideshow_Mel_Icon.png
13,18,287,Bart,48,https://img.icons8.com/doodle/48/bart-simpson.png
13,18,287,Carl,2,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
13,18,287,Comic Book Guy,12,https://static.simpsonswiki.com/images/a/a9/Tapped_Out_Comic_Book_Guy_Icon.png
13,18,287,Dr. Hibbert,4,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
13,18,287,Edna Krabappel,1,https://static.simpsonswiki.com/images/1/14/Tapped_Out_Mrs._Krabappel_Icon.png
13,18,287,Flanders,2,https://img.icons8.com/doodle/48/ned-flanders.png
13,18,287,Groundskeeper Willie,1,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Chainsaw_Willie_Icon_-_Happy.png
13,18,287,Homer,41,https://img.icons8.com/doodle/48/homer-simpson.png
13,18,287,Jimbo,1,https://static.simpsonswiki.com/images/f/f3/Tapped_Out_Jimbo_Icon.png
13,18,287,Kirk,4,https://static.simpsonswiki.com/images/6/61/Tapped_Out_Acorn_Kirk_Icon.png
13,18,287,Krusty,3,https://img.icons8.com/doodle/48/krusty-the-clown.png
13,18,287,Lenny,3,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
13,18,287,Lisa,17,https://img.icons8.com/doodle/48/lisa-simpson.png
13,18,287,Marge,11,https://img.icons8.com/doodle/48/marge-simpson.png
13,18,287,Martin Prince,3,https://static.simpsonswiki.com/images/d/da/Tapped_Out_Martin_Icon.png
13,18,287,Milhouse,6,https://img.icons8.com/doodle/48/milhouse-van-houten.png
13,18,287,Moe,3,https://img.icons8.com/doodle/48/bartender-mo.png
13,18,287,Nelson,5,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
13,18,287,Ralph,2,https://img.icons8.com/doodle/48/ralf.png
13,18,287,Sideshow Mel,1,https://static.simpsonswiki.com/images/6/6d/Tapped_Out_Sideshow_Mel_Icon.png
13,19,288,Apu,51,https://static.simpsonswiki.com/images/0/08/Tapped_Out_Apu_Icon_-_Happy.png
13,19,288,Barney,2,https://img.icons8.com/doodle/48/barney-gumble.png
13,19,288,Bart,6,https://img.icons8.com/doodle/48/bart-simpson.png
13,19,288,Carl,2,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
13,19,288,Comic Book Guy,1,https://static.simpsonswiki.com/images/a/a9/Tapped_Out_Comic_Book_Guy_Icon.png
13,19,288,Dr. Hibbert,2,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
13,19,288,Grampa,4,https://img.icons8.com/doodle/48/abraham-simpson.png
13,19,288,Groundskeeper Willie,1,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Chainsaw_Willie_Icon_-_Happy.png
13,19,288,Homer,54,https://img.icons8.com/doodle/48/homer-simpson.png
13,19,288,Kirk,2,https://static.simpsonswiki.com/images/6/61/Tapped_Out_Acorn_Kirk_Icon.png
13,19,288,Krusty,1,https://img.icons8.com/doodle/48/krusty-the-clown.png
13,19,288,Lenny,3,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
13,19,288,Lisa,6,https://img.icons8.com/doodle/48/lisa-simpson.png
13,19,288,Marge,26,https://img.icons8.com/doodle/48/marge-simpson.png
13,19,288,Mayor Quimby,1,https://static.simpsonswiki.com/images/e/e3/Tapped_Out_Quimby_Icon.png
13,19,288,Milhouse,1,https://img.icons8.com/doodle/48/milhouse-van-houten.png
13,19,288,Moe,7,https://img.icons8.com/doodle/48/bartender-mo.png
13,19,288,Professor Frink,3,https://static.simpsonswiki.com/images/0/09/Tapped_Out_Professor_Frink_Icon_-_Deadpan.png
13,20,289,Agnes Skinner,2,https://static.simpsonswiki.com/images/b/b1/Tapped_Out_Agnes_Sidebar.png
13,20,289,Bart,28,https://img.icons8.com/doodle/48/bart-simpson.png
13,20,289,Carl,1,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
13,20,289,Chalmers,2,https://static.simpsonswiki.com/images/5/58/Tapped_Out_Chalmers_Icon.png
13,20,289,Dr. Hibbert,5,https://static.simpsonswiki.com/images/d/d5/Tapped_Out_Dr._Hibbert_Icon.png
13,20,289,Grampa,5,https://img.icons8.com/doodle/48/abraham-simpson.png
13,20,289,Groundskeeper Willie,5,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Chainsaw_Willie_Icon_-_Happy.png
13,20,289,Homer,24,https://img.icons8.com/doodle/48/homer-simpson.png
13,20,289,Krusty,1,https://img.icons8.com/doodle/48/krusty-the-clown.png
13,20,289,Lenny,1,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
13,20,289,Lisa,53,https://img.icons8.com/doodle/48/lisa-simpson.png
13,20,289,Marge,12,https://img.icons8.com/doodle/48/marge-simpson.png
13,20,289,Martin Prince,2,https://static.simpsonswiki.com/images/d/da/Tapped_Out_Martin_Icon.png
13,20,289,Milhouse,6,https://img.icons8.com/doodle/48/milhouse-van-houten.png
13,20,289,Nelson,4,https://static.simpsonswiki.com/images/0/0c/Tapped_Out_Nelson_Icon_-_Brave.png
13,20,289,Ralph,5,https://img.icons8.com/doodle/48/ralf.png
13,21,290,Agnes Skinner,3,https://static.simpsonswiki.com/images/b/b1/Tapped_Out_Agnes_Sidebar.png
13,21,290,Bart,4,https://img.icons8.com/doodle/48/bart-simpson.png
13,21,290,Brockman,1,https://static.simpsonswiki.com/images/3/35/Tapped_Out_Brockman_Sidebar.png
13,21,290,Carl,6,https://static.simpsonswiki.com/images/a/a4/Tapped_Out_Carl_Icon.png
13,21,290,Chief Wiggum,16,https://img.icons8.com/doodle/48/clancy-wiggum.png
13,21,290,Cletus,2,https://static.simpsonswiki.com/images/a/a0/Tapped_Out_Cletus_Icon_-_Smiling.png
13,21,290,Duffman,2,https://static.simpsonswiki.com/images/1/18/Tapped_Out_Duffman_Icon.png
13,21,290,Homer,70,https://img.icons8.com/doodle/48/homer-simpson.png
13,21,290,Lenny,5,https://static.simpsonswiki.com/images/6/6f/Tapped_Out_Lenny_Icon.png
13,21,290,Lisa,6,https://img.icons8.com/doodle/48/lisa-simpson.png
13,21,290,Lou,4,https://static.simpsonswiki.com/images/c/cf/Tapped_Out_Lou_Icon.png
13,21,290,Marge,32,https://img.icons8.com/doodle/48/marge-simpson.png
13,21,290,Moe,9,https://img.icons8.com/doodle/48/bartender-mo.png
13,21,290,Otto,1,https://static.simpsonswiki.com/images/4/48/Tapped_Out_Conductor_Otto_Sidebar.png
13,21,290,Rev. Lovejoy,5,https://static.simpsonswiki.com/images/4/40/Tapped_Out_Rev._Lovejoy_Sidebar.png
13,22,291,Agnes Skinner,1,https://static.simpsonswiki.com/images/b/b1/Tapped_Out_Agnes_Sidebar.png
